order_id,customer_id,customer_name,customer_type,region,order_date,delivery_date,sales,profit
ST2018-179035,陈建_8395,陈建,A,华中,7/11/2018 0:00,7/17/2018 0:00,2541.222836,190.0805795
ST2018-196997,赵伟_5923,赵伟,B,华中,4/22/2018 0:00,5/3/2018 0:00,48.58138479,7.31167326
ST2018-130973,王峰_9851,王峰,B,华中,9/16/2018 0:00,9/28/2018 0:00,3580.892232,729.4946217
ST2018-163226,吴岩_8642,吴岩,B,华南,2/27/2018 0:00,3/3/2018 0:00,1890.718094,491.922539
ST2018-124053,刘敏_3254,刘敏,A,华中,4/23/2018 0:00,5/4/2018 0:00,85.78084514,4.923279815
ST2018-108045,邓兰英_4398,邓兰英,B,华北,4/7/2018 0:00,4/14/2018 0:00,819.7041253,179.877003
ST2018-135334,王波_4636,王波,A,华北,8/2/2018 0:00,8/8/2018 0:00,2328.756376,128.5276398
ST2018-100999,李龙_3144,李龙,B,西南,11/23/2018 0:00,12/3/2018 0:00,1426.712116,293.258217
ST2018-108175,陈娜_9949,陈娜,A,华北,6/24/2018 0:00,7/2/2018 0:00,3885.724295,243.6886195
ST2018-157889,张芳_5677,张芳,C,华中,5/23/2018 0:00,6/5/2018 0:00,4286.127374,2203.623526
ST2018-146973,杨丽_6050,杨丽,C,西南,4/28/2018 0:00,5/8/2018 0:00,101.6174436,51.54167874
ST2018-166113,姚畅_2832,姚畅,B,华北,10/2/2018 0:00,10/8/2018 0:00,1798.520732,341.5848217
ST2018-177275,邹荣_1962,邹荣,B,华北,5/16/2018 0:00,5/23/2018 0:00,3665.076734,941.918439
ST2018-194897,林博_4634,林博,C,华南,4/17/2018 0:00,4/22/2018 0:00,785.0751782,419.2287
ST2018-189716,牛雷_9675,牛雷,A,华中,5/11/2018 0:00,5/20/2018 0:00,902.8086941,81.99312928
ST2018-143819,李秀芳_8406,李秀芳,C,华北,3/23/2018 0:00,3/31/2018 0:00,524.4047421,210.6665948
ST2018-101299,曾红_2549,曾红,A,东北,6/10/2018 0:00,6/17/2018 0:00,15.19623494,1.441633169
ST2018-112514,徐桂芳_7425,徐桂芳,C,华南,2/25/2018 0:00,3/2/2018 0:00,633.4318557,356.235255
ST2018-106288,史艳_6790,史艳,A,华北,9/12/2018 0:00,9/18/2018 0:00,6149.109476,523.7511237
ST2018-170024,陈畅_3316,陈畅,A,华南,9/22/2018 0:00,9/27/2018 0:00,7732.879462,762.3362702
ST2018-183591,高楠_9790,高楠,C,东北,8/3/2018 0:00,8/9/2018 0:00,2150.626412,1277.945056
ST2018-166931,李淑兰_2779,李淑兰,C,华北,7/3/2018 0:00,7/10/2018 0:00,5228.317747,2516.295862
ST2018-142755,董洁_8952,董洁,B,华中,4/16/2018 0:00,4/20/2018 0:00,9152.788416,1708.489978
ST2018-169910,马佳_3772,马佳,C,华北,10/4/2018 0:00,10/12/2018 0:00,10682.52394,5837.956324
ST2018-135566,白丽_9831,白丽,A,华北,5/2/2018 0:00,5/8/2018 0:00,222.6628253,11.36100118
ST2018-127655,古磊_8931,古磊,C,华中,3/22/2018 0:00,4/3/2018 0:00,4377.18277,2126.923047
ST2018-133012,冯建国_4609,冯建国,A,华中,7/24/2018 0:00,8/6/2018 0:00,249.222504,17.92427067
ST2018-179257,张娜_3749,张娜,B,西南,6/1/2018 0:00,6/12/2018 0:00,459.5774492,87.76925
ST2018-199979,李建华_6877,李建华,A,东北,3/20/2018 0:00,3/26/2018 0:00,126.0873012,10.51202027
ST2018-195683,李华_7386,李华,B,华东,5/12/2018 0:00,5/16/2018 0:00,1113.790708,307.676834
ST2018-140905,杨建_6662,杨建,B,西南,3/3/2018 0:00,3/13/2018 0:00,739.0892676,119.842957
ST2018-136580,臧建华_2023,臧建华,B,东北,9/14/2018 0:00,9/20/2018 0:00,865.3002983,256.7726142
ST2018-173000,罗慧_2241,罗慧,B,华北,5/4/2018 0:00,5/12/2018 0:00,1141.553002,340.6272893
ST2018-114521,陈杰_1243,陈杰,B,华南,7/29/2018 0:00,8/5/2018 0:00,462.4947832,129.7933511
ST2018-127010,林伟_4984,林伟,B,西南,1/27/2018 0:00,2/6/2018 0:00,212.0571319,33.74105756
ST2018-112888,郭林_9203,郭林,C,东北,6/28/2018 0:00,7/5/2018 0:00,3193.686922,1425.181208
ST2018-112670,陈娟_5653,陈娟,B,东北,11/6/2018 0:00,11/12/2018 0:00,2417.228433,655.616084
ST2018-151489,葛丽_5018,葛丽,A,华北,4/15/2018 0:00,4/22/2018 0:00,8412.668768,701.0955702
ST2018-186656,林博_4634,林博,C,华中,12/24/2017 0:00,1/5/2018 0:00,122.1474818,48.95457729
ST2018-101492,齐淑珍_6635,齐淑珍,A,东北,5/16/2018 0:00,5/23/2018 0:00,25.83295878,1.545549377
ST2018-155421,苑秀芳_4378,苑秀芳,A,华北,7/29/2018 0:00,8/5/2018 0:00,2318.166176,175.7163737
ST2018-179997,曹欢_2538,曹欢,C,华北,9/5/2018 0:00,9/12/2018 0:00,4937.119332,2568.49564
ST2018-104098,张秀荣_6581,张秀荣,C,华中,8/31/2018 0:00,9/12/2018 0:00,4019.831983,1911.933281
ST2018-119181,韩帆_7753,韩帆,C,西南,7/30/2018 0:00,8/9/2018 0:00,492.4118868,198.3828844
ST2018-191932,陈桂香_2656,陈桂香,B,华中,3/14/2018 0:00,3/21/2018 0:00,522.7357003,95.5422372
ST2018-179277,高玉珍_7812,高玉珍,C,华北,6/20/2018 0:00,6/28/2018 0:00,10827.83962,6363.407249
ST2018-123954,李丽华_4192,李丽华,C,华中,9/2/2018 0:00,9/11/2018 0:00,223.1134797,127.1783119
ST2018-165593,张婷婷_9146,张婷婷,C,华中,9/5/2018 0:00,9/11/2018 0:00,11399.13613,5159.384873
ST2018-142441,徐桂芳_7425,徐桂芳,C,东北,12/24/2017 0:00,12/31/2017 0:00,106.9774265,51.80104836
ST2018-148377,孔利_1562,孔利,B,华中,12/17/2018 0:00,12/26/2018 0:00,1215.575649,360.6801364
ST2018-189667,吴秀云_2686,吴秀云,C,华中,8/28/2018 0:00,9/3/2018 0:00,1234.938801,550.2679167
ST2018-106607,葛秀荣_7706,葛秀荣,B,华中,3/17/2018 0:00,3/28/2018 0:00,163.9274727,47.68161955
ST2018-131785,张桂花_2867,张桂花,C,华南,11/19/2018 0:00,11/24/2018 0:00,772.3052142,348.907293
ST2018-185004,叶燕_6120,叶燕,C,华北,7/22/2018 0:00,7/28/2018 0:00,4794.169903,1920.231736
ST2018-118215,周丽丽_8732,周丽丽,A,华东,7/20/2018 0:00,7/21/2018 0:00,980.8581589,97.77247322
ST2018-137091,庄刚_6357,庄刚,B,华中,11/2/2018 0:00,11/13/2018 0:00,673.1714284,196.4206279
ST2018-130955,袁秀芳_3051,袁秀芳,A,西南,5/20/2018 0:00,5/27/2018 0:00,319.7468433,22.17925282
ST2018-185290,董秀英_3371,董秀英,C,华中,6/14/2018 0:00,6/23/2018 0:00,3874.157231,1611.566481
ST2018-184279,柴志强_8643,柴志强,C,东北,3/28/2018 0:00,4/5/2018 0:00,2318.957175,968.2730037
ST2018-112958,宋瑞_7042,宋瑞,C,华北,11/20/2018 0:00,11/28/2018 0:00,14315.11449,7146.894379
ST2018-170840,林桂香_9344,林桂香,C,东北,8/5/2018 0:00,8/12/2018 0:00,849.2546075,484.6490259
ST2018-116905,蔡涛_9267,蔡涛,C,华中,7/18/2018 0:00,8/2/2018 0:00,864.6792473,509.849537
ST2018-198571,王丹丹_5516,王丹丹,B,华东,9/7/2018 0:00,9/8/2018 0:00,203.0701884,43.88483137
ST2018-167516,许秀梅_8163,许秀梅,B,华中,9/22/2018 0:00,9/27/2018 0:00,283.7152872,74.80116048
ST2018-147436,陈秀华_8272,陈秀华,C,华中,8/2/2018 0:00,8/13/2018 0:00,664.5239419,378.930294
ST2018-170700,丁平_3362,丁平,C,西南,12/26/2017 0:00,1/5/2018 0:00,2687.965188,1100.388931
ST2018-145739,曾瑜_4305,曾瑜,B,华北,11/2/2018 0:00,11/9/2018 0:00,2202.795,381.8617392
ST2018-173976,陈淑华_2632,陈淑华,C,华北,4/19/2018 0:00,4/25/2018 0:00,2607.979719,1333.09919
ST2018-146537,苗艳_8274,苗艳,C,华北,11/18/2018 0:00,11/26/2018 0:00,8383.301704,4879.556051
ST2018-102594,郑成_4776,郑成,C,华南,1/24/2018 0:00,1/28/2018 0:00,6731.408916,3661.224741
ST2018-196921,吴岩_8642,吴岩,B,华中,5/9/2018 0:00,5/19/2018 0:00,5545.77328,1594.141445
ST2018-122050,郭丹丹_6570,郭丹丹,B,华中,8/6/2018 0:00,8/13/2018 0:00,2332.322882,531.593583
ST2018-177125,曹旭_2727,曹旭,A,华南,9/14/2018 0:00,9/21/2018 0:00,603.2142343,34.36056065
ST2018-134374,林荣_7771,林荣,C,华东,11/3/2018 0:00,11/5/2018 0:00,797.7063383,336.1567983
ST2018-181567,张雪梅_6354,张雪梅,B,华南,12/10/2018 0:00,12/15/2018 0:00,4667.005431,1356.323731
ST2018-172572,王勇_2309,王勇,C,华中,5/28/2018 0:00,6/7/2018 0:00,799.3719857,382.8554455
ST2018-191523,曾莉_7765,曾莉,A,华南,3/28/2018 0:00,4/2/2018 0:00,5179.122628,268.1277963
ST2018-131977,仲璐_6417,仲璐,B,华中,10/2/2018 0:00,10/8/2018 0:00,5075.061302,835.0113259
ST2018-191991,刘莉_9397,刘莉,B,西南,6/14/2018 0:00,6/23/2018 0:00,1229.855993,225.5428534
ST2018-166298,王莉_2489,王莉,C,华北,9/10/2018 0:00,9/17/2018 0:00,1172.442649,478.0035305
ST2018-196627,张桂珍_6342,张桂珍,B,华北,11/25/2018 0:00,12/3/2018 0:00,81.72232243,14.78246335
ST2018-159840,廖璐_6600,廖璐,B,西南,10/21/2018 0:00,10/31/2018 0:00,24.2344141,3.774256583
ST2018-118780,孙柳_2409,孙柳,C,东北,1/7/2018 0:00,1/13/2018 0:00,18.80407935,8.302674661
ST2018-160096,朱秀华_7061,朱秀华,A,华北,7/15/2018 0:00,7/22/2018 0:00,3227.859647,220.9975002
ST2018-106821,沈岩_6304,沈岩,A,华北,9/5/2018 0:00,9/14/2018 0:00,231.8292958,19.53183267
ST2018-184708,张玉珍_6629,张玉珍,C,东北,9/10/2018 0:00,9/16/2018 0:00,2826.797588,1479.019931
ST2018-112908,王婷婷_1625,王婷婷,C,西南,9/21/2018 0:00,10/1/2018 0:00,4462.314472,2138.706022
ST2018-127354,谭颖_6476,谭颖,C,华东,9/21/2018 0:00,9/24/2018 0:00,292.5987404,122.0889632
ST2018-173495,吴刚_8940,吴刚,C,华中,10/31/2018 0:00,11/3/2018 0:00,3188.25748,1780.037704
ST2018-166295,赖丽丽_7162,赖丽丽,B,东北,4/4/2018 0:00,4/9/2018 0:00,1356.889979,239.3997412
ST2018-181811,罗敏_8845,罗敏,B,华中,11/21/2018 0:00,12/1/2018 0:00,688.8562755,105.5251449
ST2018-195156,廖鹏_1479,廖鹏,C,东北,11/15/2018 0:00,11/21/2018 0:00,1041.330149,623.1409888
ST2018-198301,张杨_4582,张杨,C,华北,5/18/2018 0:00,5/28/2018 0:00,18701.49,10670.66529
ST2018-182797,赵宇_7159,赵宇,C,华北,8/22/2018 0:00,8/28/2018 0:00,1278.701498,521.8129983
ST2018-106921,余平_2623,余平,B,华北,12/6/2018 0:00,12/13/2018 0:00,12395.21976,3702.042053
ST2018-131657,苏鑫_8708,苏鑫,C,华北,8/7/2018 0:00,8/14/2018 0:00,8726.486092,3890.753152
ST2018-110302,陈玲_6481,陈玲,B,华北,7/10/2018 0:00,7/17/2018 0:00,1416.840084,333.787791
ST2018-139835,余倩_7106,余倩,B,华中,9/2/2018 0:00,9/5/2018 0:00,262.1867935,40.49620703
ST2018-146080,张婷婷_9146,张婷婷,C,东北,7/26/2018 0:00,8/2/2018 0:00,1996.874152,848.513071
ST2018-185675,李丽华_4192,李丽华,C,华北,10/23/2018 0:00,11/1/2018 0:00,4039.16926,2242.240332
ST2018-103832,邹旭_7383,邹旭,A,华东,1/27/2018 0:00,1/29/2018 0:00,38.17108805,3.096885565
ST2018-136967,王燕_3774,王燕,B,东北,11/24/2018 0:00,11/30/2018 0:00,1433.380976,343.0707687
ST2018-193141,刘博_9569,刘博,B,华中,5/8/2018 0:00,5/19/2018 0:00,741.2131279,175.6605709
ST2018-137400,李婷婷_5068,李婷婷,B,华中,5/21/2018 0:00,6/5/2018 0:00,1456.400514,410.3974887
ST2018-196107,傅瑞_5103,傅瑞,B,华北,5/21/2018 0:00,5/30/2018 0:00,12061.38689,1918.373663
ST2018-134403,王红霞_2585,王红霞,C,华中,2/6/2018 0:00,2/14/2018 0:00,6597.157729,3573.079961
ST2018-123433,佟燕_5792,佟燕,A,华北,6/14/2018 0:00,6/20/2018 0:00,6932.926242,496.9513405
ST2018-114378,宋伟_3500,宋伟,B,华中,11/30/2018 0:00,12/10/2018 0:00,448.3367796,99.0318035
ST2018-137332,邓兰英_4398,邓兰英,B,西南,10/21/2018 0:00,10/31/2018 0:00,287.187291,47.08634655
ST2018-138593,杨雷_7252,杨雷,A,华北,5/8/2018 0:00,5/17/2018 0:00,1784.253958,160.8688048
ST2018-112628,罗瑜_2764,罗瑜,C,华中,12/9/2018 0:00,12/14/2018 0:00,1356.600469,636.2567051
ST2018-184061,简瑜_7341,简瑜,B,东北,2/15/2018 0:00,2/21/2018 0:00,137.9777629,34.37167453
ST2018-164093,吴阳_7715,吴阳,A,华中,1/12/2018 0:00,1/21/2018 0:00,180.112014,10.18960201
ST2018-146698,张丽华_8431,张丽华,B,华中,6/19/2018 0:00,6/26/2018 0:00,1929.097388,356.9796084
ST2018-110581,郑成_4776,郑成,C,华东,8/6/2018 0:00,8/9/2018 0:00,743.9892071,412.066239
ST2018-197592,高红_6510,高红,B,华北,5/6/2018 0:00,5/13/2018 0:00,12480.49967,3024.727698
ST2018-192575,黄玲_9269,黄玲,C,华南,2/19/2018 0:00,2/26/2018 0:00,10674.23246,6113.230286
ST2018-135359,巩刚_1435,巩刚,C,华中,11/15/2018 0:00,11/30/2018 0:00,1452.791611,666.5549515
ST2018-134896,张璐_1831,张璐,C,华东,7/23/2018 0:00,7/25/2018 0:00,424.948313,170.9057697
ST2018-193742,殷旭_9236,殷旭,B,华北,3/23/2018 0:00,4/1/2018 0:00,7315.731503,2087.781036
ST2018-166808,陈文_9993,陈文,C,华中,8/25/2018 0:00,9/3/2018 0:00,2081.601295,1121.228876
ST2018-104766,佟静_1549,佟静,B,华东,1/8/2018 0:00,1/10/2018 0:00,195.2971669,33.91597422
ST2018-153464,潘想_4564,潘想,C,华中,11/4/2018 0:00,11/12/2018 0:00,2069.081178,985.326064
ST2018-174716,刘霞_9507,刘霞,B,东北,10/17/2018 0:00,10/24/2018 0:00,448.9261006,106.6927226
ST2018-182104,周玉华_2154,周玉华,A,华中,10/12/2018 0:00,10/23/2018 0:00,2847.216159,200.4740911
ST2018-196033,刘玉珍_5213,刘玉珍,C,华北,4/27/2018 0:00,5/2/2018 0:00,8803.88002,5127.74624
ST2018-170448,陈明_2217,陈明,C,东北,5/22/2018 0:00,5/27/2018 0:00,932.3792491,415.1979342
ST2018-103316,兰莉_2160,兰莉,C,华北,11/3/2018 0:00,11/11/2018 0:00,9465.723401,5550.497642
ST2018-191370,慕秀英_8740,慕秀英,C,华中,2/19/2018 0:00,3/1/2018 0:00,2726.664922,1591.304587
ST2018-195288,张涛_3088,张涛,B,西南,10/6/2018 0:00,10/16/2018 0:00,61.26528472,17.89654252
ST2018-196911,苑建_6234,苑建,B,华东,1/1/2018 0:00,1/5/2018 0:00,77.66081369,12.20832082
ST2018-120284,陈梅_7332,陈梅,C,西南,12/31/2017 0:00,1/11/2018 0:00,814.2910231,358.2978839
ST2018-131215,陈佳_2443,陈佳,C,华北,12/27/2017 0:00,1/3/2018 0:00,443.375834,252.4426728
ST2018-110177,乔琳_4923,乔琳,C,西南,10/20/2018 0:00,10/28/2018 0:00,234.8416634,103.0696654
ST2018-108594,李涛_3773,李涛,C,华中,4/30/2018 0:00,5/7/2018 0:00,113.8192444,63.85365485
ST2018-194013,陈俊_8677,陈俊,A,西南,10/5/2018 0:00,10/15/2018 0:00,18.59676026,1.05356254
ST2018-162283,杨丹_7281,杨丹,C,华南,11/4/2018 0:00,11/9/2018 0:00,5905.275527,3075.962306
ST2018-166624,王红霞_2585,王红霞,C,华中,11/21/2018 0:00,11/29/2018 0:00,142.5516634,85.34014216
ST2018-185629,孙成_1242,孙成,A,华中,5/14/2018 0:00,5/24/2018 0:00,4658.927041,260.0431785
ST2018-104975,贾桂花_4407,贾桂花,C,华南,9/6/2018 0:00,9/13/2018 0:00,5233.464377,2825.151104
ST2018-158418,冯帆_7307,冯帆,C,华中,11/9/2018 0:00,11/19/2018 0:00,7012.237081,4092.091487
ST2018-139975,孙琴_1396,孙琴,B,华中,10/21/2018 0:00,10/30/2018 0:00,197.4486282,57.28982029
ST2018-172424,刘强_7556,刘强,B,华南,5/31/2018 0:00,6/7/2018 0:00,571.4558891,115.9427566
ST2018-124575,张英_4015,张英,C,华南,5/30/2018 0:00,6/5/2018 0:00,3973.40206,1686.612209
ST2018-120031,徐莹_1349,徐莹,C,东北,11/7/2018 0:00,11/14/2018 0:00,256.5680024,110.1002975
ST2018-131008,王冬梅_5918,王冬梅,C,华中,6/1/2018 0:00,6/12/2018 0:00,1336.404494,772.7382363
ST2018-166223,黄畅_2909,黄畅,A,华中,3/29/2018 0:00,4/9/2018 0:00,116.8729314,5.946637761
ST2018-180205,赵洁_4828,赵洁,B,东北,9/30/2018 0:00,10/8/2018 0:00,934.5054352,156.1501492
ST2018-167861,谢彬_4800,谢彬,A,华中,5/15/2018 0:00,5/23/2018 0:00,1263.393612,71.19010096
ST2018-152213,吴岩_8642,吴岩,B,华北,10/30/2018 0:00,11/6/2018 0:00,1622.340452,420.8521601
ST2018-121988,仲璐_6417,仲璐,B,华北,6/17/2018 0:00,6/24/2018 0:00,4769.873726,985.3898045
ST2018-198835,张雪_4831,张雪,B,东北,10/21/2018 0:00,10/28/2018 0:00,9.531385441,1.864014531
ST2018-145184,李金凤_1571,李金凤,C,华中,6/25/2018 0:00,7/4/2018 0:00,1623.867488,692.4201795
ST2018-194244,林伟_4984,林伟,B,华南,7/26/2018 0:00,7/31/2018 0:00,557.1590816,101.9431421
ST2018-148994,何雷_9162,何雷,C,华北,6/8/2018 0:00,6/16/2018 0:00,26251.82462,15602.51791
ST2018-175180,左静_2558,左静,B,东北,6/28/2018 0:00,7/4/2018 0:00,1443.815621,244.5196915
ST2018-100799,刘佳_5043,刘佳,A,华中,7/4/2018 0:00,7/11/2018 0:00,2848.048982,157.1866495
ST2018-120575,谭丽丽_4838,谭丽丽,A,华中,10/27/2018 0:00,11/5/2018 0:00,1323.773334,81.74836805
ST2018-117398,冯帆_7307,冯帆,C,西南,7/30/2018 0:00,8/9/2018 0:00,541.7335986,292.2313483
ST2018-117336,康淑华_4850,康淑华,C,东北,10/13/2018 0:00,10/19/2018 0:00,605.4044888,257.6360285
ST2018-151125,倪小红_7903,倪小红,A,华北,8/4/2018 0:00,8/11/2018 0:00,1210.77103,71.61845907
ST2018-134525,郭柳_7795,郭柳,B,华中,6/22/2018 0:00,6/29/2018 0:00,2261.04705,562.5102272
ST2018-183088,王峰_9851,王峰,B,华北,8/2/2018 0:00,8/12/2018 0:00,6851.818884,1086.853709
ST2018-127215,牛桂香_6367,牛桂香,A,华中,11/16/2018 0:00,11/26/2018 0:00,11334.24528,891.9405395
ST2018-176584,巩刚_1435,巩刚,C,华北,8/9/2018 0:00,8/17/2018 0:00,786.3843038,343.4330981
ST2018-168203,张林_3695,张林,A,华北,9/23/2018 0:00,9/30/2018 0:00,12737.48565,1058.682785
ST2018-141244,侯琳_9642,侯琳,B,东北,9/4/2018 0:00,9/11/2018 0:00,290.1416687,65.47729133
ST2018-134112,郭玉兰_6793,郭玉兰,A,华北,8/7/2018 0:00,8/15/2018 0:00,1243.859303,94.91137323
ST2018-192664,王凤英_9482,王凤英,B,华中,11/20/2018 0:00,11/27/2018 0:00,10172.83093,1878.696546
ST2018-182845,罗彬_1162,罗彬,C,华中,10/19/2018 0:00,10/30/2018 0:00,690.0777503,372.766606
ST2018-120292,薛淑珍_5640,薛淑珍,C,东北,1/25/2018 0:00,2/1/2018 0:00,158.3935972,75.32157136
ST2018-187590,陈燕_1108,陈燕,C,华北,11/9/2018 0:00,11/18/2018 0:00,13884.42099,7803.80326
ST2018-184926,周荣_7734,周荣,C,华中,6/1/2018 0:00,6/11/2018 0:00,7325.920142,3346.540089
ST2018-114258,陈芳_2111,陈芳,C,华北,10/22/2018 0:00,10/30/2018 0:00,8451.997387,4441.91723
ST2018-136975,官刚_5602,官刚,A,西南,10/11/2018 0:00,10/20/2018 0:00,706.8075316,69.09373263
ST2018-128369,王春梅_6374,王春梅,A,华中,9/3/2018 0:00,9/16/2018 0:00,6272.370351,360.7218635
ST2018-175494,刁辉_1755,刁辉,B,华北,11/24/2018 0:00,12/3/2018 0:00,531.772174,146.4094376
ST2018-116262,李玉兰_2396,李玉兰,B,华北,5/4/2018 0:00,5/12/2018 0:00,7018.028557,1967.458653
ST2018-124297,杨慧_7082,杨慧,C,东北,10/23/2018 0:00,10/30/2018 0:00,398.3091166,164.7642771
ST2018-148936,王莉_2489,王莉,C,东北,12/3/2018 0:00,12/11/2018 0:00,933.0670782,430.9041033
ST2018-186685,陈秀云_6835,陈秀云,A,华东,9/14/2018 0:00,9/16/2018 0:00,4900.9595,395.2758553
ST2018-113957,毕云_5981,毕云,A,华东,5/13/2018 0:00,5/15/2018 0:00,1224.542385,84.77295526
ST2018-165062,叶辉_1588,叶辉,B,西南,11/23/2018 0:00,12/4/2018 0:00,729.7666331,168.0581272
ST2018-104364,李瑞_4408,李瑞,A,华南,1/28/2018 0:00,2/2/2018 0:00,139.7061823,11.24004244
ST2018-131828,向莹_9251,向莹,B,东北,12/15/2018 0:00,12/22/2018 0:00,146.0219894,34.89637574
ST2018-137534,赵林_4644,赵林,A,华中,9/9/2018 0:00,9/26/2018 0:00,813.8769992,69.46353471
ST2018-142162,刘博_9569,刘博,B,华中,6/18/2018 0:00,6/26/2018 0:00,19416.5637,4008.813757
ST2018-136461,许颖_4426,许颖,A,华北,9/5/2018 0:00,9/12/2018 0:00,192.4399559,10.98744963
ST2018-141890,张杨_4582,张杨,C,华北,4/26/2018 0:00,5/3/2018 0:00,426.8275047,199.3491171
ST2018-116366,李利_3517,李利,B,华北,5/26/2018 0:00,6/5/2018 0:00,452.990902,100.1983232
ST2018-178295,慕秀英_8740,慕秀英,C,华中,12/28/2017 0:00,1/6/2018 0:00,453.8889379,242.5620406
ST2017-186436,王飞_2871,王飞,B,华中,9/23/2018 0:00,10/1/2018 0:00,632.5990319,124.6169098
ST2018-193309,陈娟_5653,陈娟,B,华中,7/26/2018 0:00,8/7/2018 0:00,5502.605249,1590.537013
ST2018-160151,卫玲_9807,卫玲,B,华南,2/7/2018 0:00,2/13/2018 0:00,2263.267913,415.9121997
ST2018-130457,庄刚_6357,庄刚,B,华北,3/29/2018 0:00,4/5/2018 0:00,3257.268258,922.7186092
ST2018-129670,王雪_2465,王雪,B,华南,4/28/2018 0:00,5/4/2018 0:00,1984.063755,312.7319316
ST2018-137201,李丽华_4192,李丽华,C,华北,6/18/2018 0:00,6/26/2018 0:00,6499.264756,3090.686103
ST2018-100192,陈宇_6187,陈宇,C,东北,11/4/2018 0:00,11/9/2018 0:00,710.7823876,402.1067445
ST2018-166783,潘旭_7010,潘旭,C,华南,5/3/2018 0:00,5/8/2018 0:00,6647.321479,3659.170544
ST2018-176164,李玉_5318,李玉,A,东北,8/21/2018 0:00,8/29/2018 0:00,668.0191659,34.3401799
ST2018-167819,乔琳_4923,乔琳,C,东北,8/19/2018 0:00,8/26/2018 0:00,265.1520709,108.8372925
ST2018-107226,程颖_1047,程颖,B,华中,6/4/2018 0:00,6/19/2018 0:00,1458.621377,421.4232571
ST2018-161567,童亮_8432,童亮,A,西南,3/22/2018 0:00,3/31/2018 0:00,468.46693,33.91475357
ST2018-187511,廖鹏_1479,廖鹏,C,华北,5/17/2018 0:00,5/24/2018 0:00,941.6677819,559.6342998
ST2018-131095,乔桂芳_2445,乔桂芳,A,华中,9/9/2018 0:00,9/22/2018 0:00,237.7017756,23.06364298
ST2018-189880,武峰_8070,武峰,B,华北,5/15/2018 0:00,5/21/2018 0:00,137.8573442,40.74415224
ST2018-141604,冯芳_5796,冯芳,C,华中,5/8/2018 0:00,5/24/2018 0:00,3154.666922,1734.168821
ST2018-179568,刘淑珍_5416,刘淑珍,C,华中,2/8/2018 0:00,2/22/2018 0:00,3495.708244,2016.190664
ST2018-110718,吕红_1454,吕红,C,华中,10/11/2018 0:00,10/27/2018 0:00,10416.0571,5620.255934
ST2018-110052,阎杰_9781,阎杰,C,华北,3/22/2018 0:00,3/28/2018 0:00,832.7710784,427.2362022
ST2018-110084,潘建华_2516,潘建华,C,华南,5/27/2018 0:00,6/3/2018 0:00,922.976909,470.2391301
ST2018-162912,刘丹丹_5125,刘丹丹,C,华中,12/3/2018 0:00,12/12/2018 0:00,4535.141672,2303.945895
ST2018-111780,徐婷婷_8632,徐婷婷,B,东北,3/31/2018 0:00,4/7/2018 0:00,1422.932184,221.2131121
ST2018-182384,李宇_8559,李宇,B,东北,5/25/2018 0:00,5/22/2018 0:00,509.2281649,106.8383783
ST2018-188162,贾桂花_4407,贾桂花,C,华南,5/27/2018 0:00,6/1/2018 0:00,393.5092168,223.029814
ST2018-128684,周瑜_3567,周瑜,C,西南,5/28/2018 0:00,6/5/2018 0:00,1873.779263,935.742859
ST2018-169193,张娜_3749,张娜,B,华南,9/2/2018 0:00,9/7/2018 0:00,118.6773828,23.57966979
ST2018-149064,李成_7789,李成,C,华北,6/17/2018 0:00,6/25/2018 0:00,4225.964523,2173.593655
ST2018-170110,娄玉_3908,娄玉,C,华南,10/16/2018 0:00,10/22/2018 0:00,838.9866349,390.7355268
ST2018-191686,赵洁_4828,赵洁,B,华北,6/17/2018 0:00,6/23/2018 0:00,583.0622708,101.6217749
ST2018-179345,张强_1256,张强,C,华中,11/30/2018 0:00,12/8/2018 0:00,1666.619106,950.9051416
ST2018-122993,郎洁_1020,郎洁,B,华南,11/14/2018 0:00,11/22/2018 0:00,217.9222118,41.55611215
ST2018-127951,孟桂兰_6724,孟桂兰,B,华北,12/11/2018 0:00,12/20/2018 0:00,1128.218556,188.949412
ST2018-152731,史想_7009,史想,A,东北,2/27/2018 0:00,3/6/2018 0:00,376.2444074,27.71921875
ST2018-169741,李帅_5451,李帅,C,华北,1/30/2018 0:00,2/7/2018 0:00,1265.244808,560.9331564
ST2018-138353,赵静_5177,赵静,B,华北,10/20/2018 0:00,10/26/2018 0:00,2656.778825,496.7092945
ST2018-186450,陈兰英_8355,陈兰英,B,华北,3/13/2018 0:00,3/21/2018 0:00,408.9653048,121.328974
ST2018-107275,李斌_5352,李斌,B,华南,6/30/2018 0:00,7/4/2018 0:00,197.7956381,51.719927
ST2018-112825,周丹_4784,周丹,C,华北,5/13/2018 0:00,5/19/2018 0:00,7576.976749,4029.438302
ST2018-144365,谢彬_4800,谢彬,A,华北,10/21/2018 0:00,10/29/2018 0:00,11716.67485,718.016067
ST2018-103561,周丽丽_8732,周丽丽,A,华中,10/14/2018 0:00,10/18/2018 0:00,1631.848715,98.566077
ST2018-115369,余玉珍_3075,余玉珍,C,华中,12/17/2018 0:00,12/28/2018 0:00,254.0112405,103.7033392
ST2018-114026,袁凯_3499,袁凯,C,华中,4/2/2018 0:00,4/12/2018 0:00,4361.914334,2019.128211
